ds,y
2019/03/07,1
2019/03/08,1
2019/03/09,1
2019/03/10,1
2019/03/11,1
2019/03/12,1
2019/03/14,1
2019/03/16,1
2019/03/17,1
2019/03/18,1
2019/03/19,1
2019/03/22,1
2019/03/23,1
2019/03/24,1
2019/03/25,1
2019/03/26,1
2019/03/29,2
2019/03/30,1
2019/03/31,1
2019/04/02,1
2019/04/03,1
2019/04/05,1
2019/04/06,1
2019/04/07,1
2019/04/08,1
2019/04/10,1
2019/04/11,1
2019/04/12,1
2019/04/13,2
2019/04/16,1
2019/04/17,1
2019/04/18,1
2019/04/19,1
2019/04/20,1
2019/04/21,1
2019/04/22,1
2019/04/25,1
2019/04/26,1
2019/04/27,1
2019/04/28,1
2019/04/30,1
2019/05/01,1
2019/05/03,1
2019/05/04,1
2019/05/05,1
2019/05/06,1
2019/05/09,1
2019/05/10,1
2019/05/11,1
2019/05/12,1
2019/05/13,1
2019/05/16,1
2019/05/17,1
2019/05/19,1
2019/05/21,1
2019/05/22,1
2019/05/23,1
2019/05/24,1
2019/05/25,1
2019/05/26,1
2019/05/29,1
2019/05/31,1
2019/06/01,2
2019/06/02,1
2019/06/03,1
2019/06/04,1
2019/06/05,1
2019/06/06,1
2019/06/07,2
2019/06/08,1
2019/06/09,2
2019/06/10,1
2019/06/11,1
2019/06/12,1
2019/06/13,1
2019/06/14,1
2019/06/15,1
2019/06/16,1
2019/06/17,1
2019/06/18,1
2019/06/19,1
2019/06/21,1
2019/06/22,1
2019/06/23,1
2019/06/25,1
2019/06/26,1
2019/06/27,1
2019/06/28,1
2019/06/29,2
2019/06/30,1
2019/07/01,1
2019/07/03,1
2019/07/04,1
2019/07/05,1
2019/07/06,1
2019/07/07,1
2019/07/09,1
2019/07/10,1
2019/07/12,1
2019/07/13,2
2019/07/14,1
2019/07/15,1
2019/07/16,1
2019/07/19,2
2019/07/20,1
2019/07/21,2
2019/07/24,1
2019/07/25,1
2019/07/26,1
2019/07/27,1
2019/07/30,1
2019/07/31,1
2019/08/01,1
2019/08/02,1
2019/08/03,1
2019/08/05,1
2019/08/06,1
2019/08/08,1
2019/08/09,2
2019/08/10,1
2019/08/11,1
2019/08/13,1
2019/08/14,1
2019/08/15,1
2019/08/16,2
2019/08/19,1
2019/08/22,1
2019/08/23,1
2019/08/24,1
2019/08/25,1
2019/08/27,1
2019/08/28,1
2019/08/30,1
2019/08/31,1
2019/09/01,1
2019/09/04,1
2019/09/05,1
2019/09/06,1
2019/09/08,1
2019/09/10,1
2019/09/12,2
2019/09/15,1
2019/09/16,1
2019/09/17,1
2019/09/20,2
2019/09/24,1
2019/09/26,1
2019/09/27,1
2019/09/28,1
2019/10/01,1
2019/10/02,1
2019/10/04,1
2019/10/05,1
2019/10/06,1
2019/10/07,1
2019/10/08,1
2019/10/11,1
2019/10/14,1
2019/10/15,1
2019/10/18,1
2019/10/19,1
2019/10/20,1
2019/10/23,1
2019/10/25,2
2019/10/27,1
2019/10/28,1
2019/10/30,1
2019/11/01,1
2019/11/02,1
2019/11/03,1
2019/11/05,1
2019/11/06,1
2019/11/07,1
2019/11/08,1
2019/11/09,1
2019/11/14,1
2019/11/15,1
2019/11/17,1
2019/11/18,1
2019/11/21,1
2019/11/23,2
2019/11/25,1
2019/11/28,1
2019/11/29,1
2019/11/30,2
2019/12/02,1
2019/12/04,1
2019/12/06,1
2019/12/07,1
2019/12/08,1
2019/12/10,1
2019/12/12,1
2019/12/13,1
2019/12/14,1
2019/12/15,1
2019/12/16,1
2019/12/18,2
2019/12/20,1
2019/12/21,1
2019/12/22,1
2019/12/24,2
2019/12/26,1
2019/12/27,2
2019/12/29,1
2019/12/30,1
2019/12/31,1
2020/01/01,2
2020/01/02,2
2020/01/03,1
2020/01/04,1
2020/01/05,1
2020/01/06,1
2020/01/07,1
2020/01/08,1
2020/01/10,1.4
2020/01/11,1
2020/01/12,1
2020/01/13,1
2020/01/15,1
2020/01/16,1
2020/01/18,1
2020/01/19,1
2020/01/20,1
2020/01/22,1
2020/01/24,2
2020/01/25,1
2020/01/27,1
2020/01/28,1
2020/01/29,1
2020/01/31,1
2020/02/02,1
2020/02/05,1
2020/02/09,1
2020/02/11,1
2020/02/15,1
2020/02/18,1
2020/02/23,1
2020/02/24,1
2020/02/28,1
2020/03/01,1
2020/03/04,1
2020/03/07,1
2020/03/09,1
2020/03/20,1
2020/03/24,1
2020/03/30,1
2020/04/06,1
2020/04/23,1
2020/06/10,1
2020/06/19,1
2020/06/21,1
2020/06/22,2
2020/06/23,1
2020/06/25,1
2020/06/27,1
2020/06/29,2
2020/06/30,1
2020/07/03,1
2020/07/05,2
2020/07/06,1
2020/07/07,1
2020/07/08,0.48
2020/07/09,0.64
2020/07/10,0.16
2020/07/11,0.24
2020/07/12,0.4
2020/07/13,1
2020/07/14,0.64
2020/07/16,0.24
2020/07/17,1.24
2020/07/18,0.48
2020/07/19,0.48
2020/07/20,0.24
2020/07/21,0.16
2020/07/23,0.4
2020/07/24,0.4
2020/07/25,0.4
2020/07/27,1
2020/07/30,1
2020/07/31,1
2020/08/02,1
2020/08/07,1
2020/08/08,1
2020/08/12,1
2020/08/15,1
2020/08/19,1
2020/08/22,1
2020/08/24,1
2020/08/26,1
2020/08/29,1
2020/09/01,1
2020/09/04,1
2020/09/05,1
2020/09/06,1
2020/09/10,1
2020/09/13,1
2020/09/15,1
2020/09/18,1
2020/09/20,1
2020/09/21,1
2020/09/22,1
2020/09/26,1
2020/09/27,1
2020/09/30,1
2020/10/02,1
2020/10/04,1
2020/10/08,1
2020/10/11,1
2020/10/14,1
2020/10/17,1
2020/10/20,1
2020/10/23,1
2020/10/26,1
2020/10/30,1
2020/10/31,1
2020/11/01,1
2020/11/05,1
2020/11/07,1
2020/11/08,1
2020/11/11,1
2020/11/14,1
2020/11/16,1
2020/11/20,1
2020/11/22,1
2020/11/24,1
2020/11/26,1
2020/11/28,1
