ds,y
2018/06/01,3
2018/06/02,3
2018/06/03,1
2018/06/04,2
2018/06/05,2
2018/06/06,2
2018/06/08,3
2018/06/09,4
2018/06/11,3
2018/06/13,2
2018/06/14,1
2018/06/15,3
2018/06/16,3
2018/06/17,3
2018/06/18,3
2018/06/19,3
2018/06/21,3
2018/06/22,5
2018/06/23,3
2018/06/24,3
2018/06/25,1
2018/06/26,2
2018/06/27,2
2018/06/28,4
2018/06/29,2
2018/06/30,4
2018/07/01,3
2018/07/02,2
2018/07/03,2
2018/07/04,2
2018/07/05,2
2018/07/06,4
2018/07/07,4
2018/07/08,3
2018/07/09,2
2018/07/11,2
2018/07/12,7
2018/07/13,3
2018/07/14,2
2018/07/15,1
2018/07/16,2
2018/07/18,2
2018/07/19,2
2018/07/20,4
2018/07/21,3
2018/07/22,3
2018/07/23,2
2018/07/24,3
2018/07/26,3
2018/07/27,4
2018/07/28,3
2018/07/29,3
2018/07/30,3
2018/07/31,2
2018/08/01,3
2018/08/02,2
2018/08/03,2
2018/08/04,4
2018/08/05,3
2018/08/06,2
2018/08/07,2
2018/08/08,1
2018/08/09,4
2018/08/10,4
2018/08/11,2
2018/08/12,1
2018/08/13,3
2018/08/14,2
2018/08/15,2
2018/08/16,3
2018/08/17,3
2018/08/18,2
2018/08/19,3
2018/08/21,4
2018/08/22,3
2018/08/23,3
2018/08/24,2
2018/08/25,3
2018/08/26,3
2018/08/27,3
2018/08/28,1
2018/08/29,3
2018/08/30,3
2018/08/31,4
2018/09/01,4
2018/09/02,3
2018/09/03,3
2018/09/04,2
2018/09/05,2
2018/09/07,3
2018/09/08,3
2018/09/09,3
2018/09/10,3
2018/09/11,2
2018/09/12,2
2018/09/13,1
2018/09/14,4
2018/09/15,3
2018/09/16,3
2018/09/17,3
2018/09/18,2
2018/09/19,2
2018/09/20,4
2018/09/21,4
2018/09/22,4
2018/09/23,4
2018/09/24,3
2018/09/25,2
2018/09/27,3
2018/09/28,3
2018/09/29,4
2018/09/30,1
2018/10/01,2
2018/10/02,3
2018/10/03,3
2018/10/04,3
2018/10/05,3
2018/10/06,2
2018/10/07,3
2018/10/08,2
2018/10/09,2
2018/10/10,2
2018/10/11,3
2018/10/12,3
2018/10/13,3
2018/10/14,2
2018/10/15,3
2018/10/16,3
2018/10/17,3
2018/10/19,2
2018/10/20,4
2018/10/21,2
2018/10/23,3
2018/10/24,3
2018/10/25,1
2018/10/26,2
2018/10/27,3
2018/10/28,2
2018/10/30,2
2018/10/31,3
2018/11/01,2
2018/11/02,3
2018/11/03,4
2018/11/04,3
2018/11/05,3
2018/11/06,3
2018/11/08,2
2018/11/09,4
2018/11/10,3
2018/11/11,2
2018/11/12,1
2018/11/13,3
2018/11/14,3
2018/11/15,2
2018/11/16,3
2018/11/17,3
2018/11/18,3
2018/11/19,3
2018/11/20,1
2018/11/21,1
2018/11/22,1
2018/11/23,4
2018/11/24,4
2018/11/25,3
2018/11/26,2
2018/11/27,2
2018/11/28,3
2018/11/29,2
2018/11/30,4
2018/12/01,3
2018/12/02,4
2018/12/03,2
2018/12/04,2
2018/12/05,2
2018/12/06,1
2018/12/07,3
2018/12/08,2
2018/12/10,3
2018/12/11,3
2018/12/12,3
2018/12/13,3
2018/12/14,4
2018/12/15,3
2018/12/16,3
2018/12/17,2
2018/12/18,2
2018/12/19,2
2018/12/20,3
2018/12/21,4
2018/12/22,4
2018/12/23,3
2018/12/24,4
2018/12/25,3
2018/12/26,3
2018/12/27,3
2018/12/28,4
2018/12/29,4
2018/12/30,3
2018/12/31,6
2019/01/01,3
2019/01/02,2
2019/01/04,2
2019/01/05,3
2019/01/06,1
2019/01/07,3
2019/01/08,2
2019/01/09,3
2019/01/10,2
2019/01/11,1
2019/01/12,1
2019/01/13,3
2019/01/14,2
2019/01/15,2
2019/01/16,3
2019/01/17,1
2019/01/18,3
2019/01/19,4
2019/01/20,2
2019/01/21,1
2019/01/22,2
2019/01/23,3
2019/01/24,2
2019/01/25,2
2019/01/26,1
2019/01/27,3
2019/01/28,1
2019/01/29,2
2019/01/30,2
2019/01/31,3
2019/02/01,4
2019/02/02,3
2019/02/03,1
2019/02/04,5
2019/02/05,4
2019/02/06,4
2019/02/07,2
2019/02/08,4
2019/02/09,3
2019/02/10,2
2019/02/11,1
2019/02/12,2
2019/02/14,4
2019/02/15,4
2019/02/16,2
2019/02/17,2
2019/02/18,2
2019/02/19,2
2019/02/20,2
2019/02/21,2
2019/02/22,3
2019/02/23,5
2019/02/24,2
2019/02/25,2
2019/02/26,1
2019/02/27,3
2019/02/28,1
2019/03/01,3
2019/03/02,3
2019/03/03,1
2019/03/04,2
2019/03/05,3
2019/03/06,2
2019/03/07,2
2019/03/08,1
2019/03/09,4
2019/03/10,3
2019/03/11,3
2019/03/12,2
2019/03/14,2
2019/03/15,3
2019/03/16,2
2019/03/17,1
2019/03/18,2
2019/03/19,2
2019/03/21,2
2019/03/22,2
2019/03/23,2
2019/03/24,3
2019/03/25,3
2019/03/26,1
2019/03/27,1
2019/03/28,3
2019/03/29,3
2019/03/30,4
2019/03/31,2
2019/04/01,3
2019/04/02,2
2019/04/03,2
2019/04/04,1
2019/04/05,4
2019/04/06,3
2019/04/07,3
2019/04/08,2
2019/04/09,2
2019/04/10,1
2019/04/11,2
2019/04/12,3
2019/04/13,3
2019/04/14,2
2019/04/15,2
2019/04/16,3
2019/04/17,1
2019/04/18,2
2019/04/19,4
2019/04/20,3
2019/04/21,3
2019/04/22,2
2019/04/23,2
2019/04/24,3
2019/04/25,3
2019/04/26,4
2019/04/27,4
2019/04/28,3
2019/04/29,2
2019/04/30,3
2019/05/01,4
2019/05/02,2
2019/05/03,3
2019/05/04,3
2019/05/05,4
2019/05/06,2
2019/05/07,3
2019/05/09,1
2019/05/10,2
2019/05/11,5
2019/05/12,4
2019/05/13,4
2019/05/15,2
2019/05/17,4
2019/05/18,4
2019/05/19,3
2019/05/20,2
2019/05/21,1
2019/05/22,2
2019/05/23,2
2019/05/24,1
2019/05/25,4
2019/05/26,2
2019/05/29,2
2019/05/30,2
2019/05/31,2
2019/06/01,4
2019/06/02,3
2019/06/03,2
2019/06/04,3
2019/06/05,3
2019/06/06,3
2019/06/07,2
2019/06/08,3
2019/06/09,3
2019/06/10,3
2019/06/11,2
2019/06/12,3
2019/06/13,1
2019/06/14,4
2019/06/15,8
2019/06/16,3
2019/06/17,3
2019/06/18,2
2019/06/19,2
2019/06/20,3
2019/06/21,4
2019/06/22,4
2019/06/23,4
2019/06/25,3
2019/06/26,4
2019/06/27,1
2019/06/28,3
2019/06/29,3
2019/06/30,2
2019/07/01,3
2019/07/02,2
2019/07/04,3
2019/07/05,4
2019/07/06,4
2019/07/07,2
2019/07/08,3
2019/07/09,2
2019/07/11,2
2019/07/12,2
2019/07/13,3
2019/07/14,2
2019/07/15,3
2019/07/17,2
2019/07/18,3
2019/07/19,5
2019/07/20,3
2019/07/22,3
2019/07/23,2
2019/07/24,3
2019/07/25,2
2019/07/26,2
2019/07/27,4
2019/07/28,3
2019/07/29,2
2019/07/30,2
2019/07/31,2
2019/08/01,3
2019/08/02,4
2019/08/03,2
2019/08/04,3
2019/08/05,3
2019/08/07,4
2019/08/08,5
2019/08/09,2
2019/08/11,4
2019/08/12,4
2019/08/14,3
2019/08/15,3
2019/08/16,4
2019/08/17,4
2019/08/18,3
2019/08/19,2
2019/08/20,2
2019/08/22,3
2019/08/23,4
2019/08/24,3
2019/08/25,2
2019/08/26,1.5
2019/08/27,2.5
2019/08/28,2
2019/08/29,2
2019/08/30,2
2019/08/31,3
2019/09/01,2
2019/09/02,2
2019/09/03,2
2019/09/04,2
2019/09/05,2
2019/09/06,4
2019/09/07,2
2019/09/08,3
2019/09/09,2
2019/09/10,2
2019/09/11,2
2019/09/12,2
2019/09/13,3
2019/09/14,2
2019/09/15,3
2019/09/16,3
2019/09/18,2
2019/09/20,3
2019/09/21,1
2019/09/22,3
2019/09/23,4
2019/09/25,1
2019/09/26,3
2019/09/27,3
2019/09/28,3
2019/09/29,2
2019/09/30,2
2019/10/03,3
2019/10/04,4
2019/10/05,4
2019/10/06,3
2019/10/07,3
2019/10/08,2
2019/10/09,1
2019/10/10,2
2019/10/11,3
2019/10/12,4
2019/10/13,3
2019/10/14,2
2019/10/15,1
2019/10/16,2
2019/10/17,1.5
2019/10/18,3.5
2019/10/19,5.5
2019/10/20,4.5
2019/10/21,3
2019/10/22,1.5
2019/10/24,2
2019/10/25,2
2019/10/26,3
2019/10/27,3
2019/10/28,3
2019/10/29,1.5
2019/10/30,1
2019/10/31,1
2019/11/01,3.5
2019/11/02,3
2019/11/03,3
2019/11/04,1.5
2019/11/05,1
2019/11/06,2
2019/11/07,2
2019/11/08,2
2019/11/09,2
2019/11/10,2.5
2019/11/11,1
2019/11/12,1
2019/11/13,1
2019/11/14,2
2019/11/15,2
2019/11/16,3.5
2019/11/17,2.5
2019/11/18,2
2019/11/19,2
2019/11/20,0.5
2019/11/21,2.5
2019/11/22,3.5
2019/11/23,3.5
2019/11/24,3
2019/11/25,2
2019/11/27,1.5
2019/11/28,1
2019/11/29,3.5
2019/11/30,4
2019/12/01,2
2019/12/02,1
2019/12/03,1
2019/12/04,2
2019/12/05,2
2019/12/06,3.5
2019/12/07,1.5
2019/12/08,3
2019/12/09,2
2019/12/10,2
2019/12/11,1.5
2019/12/12,2.5
2019/12/13,4.5
2019/12/14,2.5
2019/12/15,4.5
2019/12/16,3.5
2019/12/17,1
2019/12/18,3.5
2019/12/19,4.5
2019/12/20,2
2019/12/21,2
2019/12/22,3
2019/12/23,2
2019/12/24,3.5
2019/12/25,2
2019/12/26,1
2019/12/27,3.5
2019/12/28,4
2019/12/29,2
2019/12/30,3
2019/12/31,4.5
2020/01/01,4
2020/01/02,3.5
2020/01/04,3.5
2020/01/05,3.5
2020/01/06,3
2020/01/07,1
2020/01/09,3
2020/01/10,1
2020/01/11,2.5
2020/01/12,3
2020/01/13,2.5
2020/01/15,2.5
2020/01/16,3
2020/01/17,3.5
2020/01/18,3.5
2020/01/19,3.5
2020/01/20,1.5
2020/01/21,3
2020/01/22,2.5
2020/01/23,4
2020/01/24,5
2020/01/25,5
2020/01/26,1.5
2020/01/27,1.5
2020/01/28,1
2020/01/29,3
2020/01/30,2.5
2020/01/31,1
2020/02/02,1.5
2020/02/03,2
2020/02/04,2
2020/02/05,1
2020/02/06,1
2020/02/07,1
2020/02/08,1
2020/02/09,0.5
2020/02/10,0.5
2020/02/11,1
2020/02/12,0.5
2020/02/13,1.5
2020/02/14,1
2020/02/15,1.5
2020/02/16,1.5
2020/02/17,1
2020/02/18,1
2020/02/19,1
2020/02/21,2
2020/02/22,2
2020/02/23,1.5
2020/02/24,1
2020/02/26,1
2020/02/27,0.5
2020/02/28,1
2020/02/29,1.5
2020/03/01,1
2020/03/02,1.5
2020/03/03,0.5
2020/03/05,0.5
2020/03/06,1
2020/03/07,1
2020/03/08,0.5
2020/03/09,1.5
2020/03/10,0.5
2020/03/11,1.5
2020/03/12,1
2020/03/14,1
2020/03/15,1
2020/03/16,0.5
2020/03/17,1
2020/03/18,1
2020/03/19,1
2020/03/20,1
2020/03/22,1.5
2020/03/23,1.5
2020/03/24,1
2020/03/25,0.5
2020/03/26,0.5
2020/03/27,0.5
2020/03/28,1
2020/03/30,0.5
2020/04/01,0.5
2020/04/03,1.5
2020/04/04,1
2020/04/05,1
2020/04/06,1.5
2020/04/11,1
2020/04/18,1
2020/04/23,1
2020/04/27,0.5
2020/05/02,1
2020/05/08,1
2020/05/16,1
2020/05/23,1
2020/06/10,1
2020/06/19,2.5
2020/06/20,2
2020/06/21,1
2020/06/22,2
2020/06/23,2
2020/06/24,1.5
2020/06/26,2
2020/06/27,1
2020/06/28,3
2020/06/29,1
2020/07/01,1
2020/07/03,2.5
2020/07/04,2
2020/07/05,1
2020/07/06,2
2020/07/07,1
2020/07/09,2
2020/07/10,4
2020/07/11,2.3
2020/07/12,1.5
2020/07/13,2
2020/07/15,2
2020/07/16,1.5
2020/07/17,2.5
2020/07/18,3.5
2020/07/19,1.5
2020/07/20,1.5
2020/07/21,1.5
2020/07/22,0.5
2020/07/23,2
2020/07/24,2.5
2020/07/25,1
2020/07/26,2
2020/07/27,1.5
2020/07/28,1
2020/07/29,2
2020/07/30,2
2020/07/31,4.5
2020/08/01,1.5
2020/08/02,2
2020/08/03,1.5
2020/08/05,1
2020/08/06,1
2020/08/07,2
2020/08/08,1.5
2020/08/09,3
2020/08/10,1
2020/08/11,1
2020/08/14,2
2020/08/15,3
2020/08/16,1
2020/08/18,1
2020/08/19,1
2020/08/20,1
2020/08/21,2
2020/08/22,3
2020/08/23,0.5
2020/08/24,2
2020/08/25,1
2020/08/27,0.5
2020/08/28,3.5
2020/08/29,2.5
2020/08/30,1.5
2020/08/31,1
2020/09/01,1
2020/09/04,2.5
2020/09/05,1.5
2020/09/06,1.5
2020/09/07,1.5
2020/09/10,1
2020/09/11,1.5
2020/09/12,3
2020/09/13,2
2020/09/14,1.5
2020/09/16,1
2020/09/17,1
2020/09/18,2
2020/09/19,3
2020/09/25,3
2020/09/26,3
2020/09/29,1
2020/10/01,1.5
2020/10/02,3.5
2020/10/03,1.5
2020/10/04,1
2020/10/05,2
2020/10/08,1
2020/10/09,2.5
2020/10/10,2
2020/10/11,1
2020/10/12,1
2020/10/14,1
2020/10/15,1
2020/10/16,3
2020/10/17,1.5
2020/10/19,1
2020/10/21,1
2020/10/22,1
2020/10/23,1
2020/10/24,3
2020/10/25,3
2020/10/27,1.5
2020/10/28,1
2020/10/29,1
2020/10/30,2
2020/10/31,2
2020/11/01,3
2020/11/04,1
2020/11/05,1
2020/11/06,2.5
2020/11/07,2
2020/11/08,1
2020/11/09,1
2020/11/10,2
2020/11/11,2
2020/11/12,1
2020/11/13,2.5
2020/11/14,2
2020/11/16,1.5
2020/11/18,1
2020/11/19,1
2020/11/20,1.5
2020/11/21,1.5
2020/11/22,2
2020/11/23,1
2020/11/24,1
2020/11/27,3
2020/11/28,2
2020/11/29,1
