ds,y
2019/02/15,2
2019/02/16,2
2019/02/19,1.5
2019/02/20,1
2019/02/22,2
2019/02/24,1
2019/02/26,1
2019/02/28,1
2019/03/01,1
2019/03/02,1.5
2019/03/03,1
2019/03/04,1
2019/03/05,0.5
2019/03/07,1
2019/03/08,1
2019/03/09,2
2019/03/10,1.5
2019/03/15,2
2019/03/16,1
2019/03/17,1
2019/03/18,1
2019/03/20,1
2019/03/23,1.5
2019/03/24,1.5
2019/03/26,1
2019/03/28,1
2019/03/29,1
2019/04/02,1
2019/04/05,1
2019/04/06,1
2019/04/07,1.5
2019/04/08,1
2019/04/11,1
2019/04/12,0.5
2019/04/13,2
2019/04/14,1
2019/04/18,1
2019/04/19,2
2019/04/20,2
2019/04/21,1
2019/04/24,1
2019/04/25,1.5
2019/04/26,2
2019/04/27,1.5
2019/04/28,1
2019/04/30,1.5
2019/05/01,1
2019/05/02,3
2019/05/05,1.5
2019/05/06,1
2019/05/07,1
2019/05/10,2
2019/05/12,1.5
2019/05/14,2
2019/05/16,1.5
2019/05/18,1.5
2019/05/19,2
2019/05/21,1
2019/05/24,2
2019/05/25,2.5
2019/05/27,0.5
2019/05/28,0.5
2019/05/29,0.5
2019/05/30,1
2019/05/31,2
2019/06/01,0.5
2019/06/03,1.5
2019/06/04,1.5
2019/06/05,1.5
2019/06/07,1.5
2019/06/08,2.5
2019/06/09,0.5
2019/06/11,1.5
2019/06/13,1.5
2019/06/14,1.5
2019/06/16,2.5
2019/06/19,2
2019/06/21,1.5
2019/06/22,1
2019/06/23,1.5
2019/06/24,1.5
2019/06/26,0.5
2019/06/27,1.5
2019/06/28,1.5
2019/06/29,2.5
2019/06/30,1.5
2019/07/03,2
2019/07/05,2.5
2019/07/06,2.5
2019/07/07,1
2019/07/08,1
2019/07/11,1
2019/07/12,2.5
2019/07/13,2.5
2019/07/15,1.5
2019/07/18,1
2019/07/19,2
2019/07/20,1.5
2019/07/22,1
2019/07/24,1
2019/07/26,2.5
2019/07/27,1.5
2019/07/29,1
2019/07/31,2
2019/08/02,2
2019/08/04,2
2019/08/05,1
2019/08/07,1.5
2019/08/08,1
2019/08/10,2.5
2019/08/12,1.5
2019/08/13,1.5
2019/08/16,0.5
2019/08/17,1.5
2019/08/19,1
2019/08/21,1.5
2019/08/23,2
2019/08/24,1.5
2019/08/25,1
2019/08/28,1
2019/08/30,1
2019/08/31,2.5
2019/09/01,1
2019/09/02,1.5
2019/09/04,1.5
2019/09/06,2
2019/09/07,1
2019/09/08,1.5
2019/09/11,1
2019/09/12,1
2019/09/13,1
2019/09/15,1
2019/09/18,1.5
2019/09/20,1.5
2019/09/21,1.5
2019/09/22,1.5
2019/09/23,1.5
2019/09/25,1
2019/09/26,1
2019/09/27,1
2019/09/28,1
2019/09/29,1
2019/09/30,1
2019/10/01,1
2019/10/04,1.5
2019/10/05,1.5
2019/10/06,1.2
2019/10/07,1
2019/10/11,2
2019/10/12,1.5
2019/10/13,1
2019/10/15,1.5
2019/10/18,0.5
2019/10/19,1.5
2019/10/20,2.2
2019/10/23,1.5
2019/10/24,0.5
2019/10/25,1.5
2019/10/26,2
2019/10/27,1.5
2019/10/28,0.5
2019/10/29,1
2019/10/30,1
2019/11/01,0.5
2019/11/02,1
2019/11/03,1
2019/11/04,1
2019/11/07,1
2019/11/09,1.5
2019/11/10,1.2
2019/11/11,0.5
2019/11/12,1
2019/11/13,1
2019/11/16,1.5
2019/11/17,2.5
2019/11/20,1
2019/11/21,0.5
2019/11/22,1
2019/11/23,1.5
2019/11/24,1.5
2019/11/25,0.5
2019/11/26,1
2019/11/27,0.5
2019/11/28,0.5
2019/11/29,1
2019/11/30,1.5
2019/12/01,0.5
2019/12/02,1
2019/12/05,1
2019/12/06,1.5
2019/12/07,1
2019/12/08,1
2019/12/10,1.5
2019/12/12,1
2019/12/13,1.5
2019/12/14,2.5
2019/12/15,1.5
2019/12/16,1.5
2019/12/18,2
2019/12/19,1.5
2019/12/20,1.5
2019/12/21,3
2019/12/23,1.5
2019/12/24,1.5
2019/12/25,3
2019/12/27,2.5
2019/12/29,0.5
2019/12/30,1
2019/12/31,1.5
2020/01/01,1.5
2020/01/05,1.5
2020/01/09,0.5
2020/01/10,1
2020/01/11,1
2020/01/16,1
2020/01/17,2
2020/01/20,1.5
2020/01/25,2.5
2020/01/29,1
2020/01/31,2
2020/02/05,1
2020/02/07,1
2020/02/08,1
2020/02/10,0.5
2020/02/12,0.5
2020/02/14,1
2020/02/15,1
2020/02/20,0.5
2020/02/22,0.5
2020/02/24,0.5
2020/02/26,1
2020/02/28,1
2020/03/01,1
2020/03/07,1
2020/03/09,0.5
2020/03/10,1
2020/03/13,2.5
2020/03/14,0.5
2020/03/20,1.5
2020/03/22,1
2020/03/28,1
2020/04/05,1
2020/06/19,2
2020/06/21,1.5
2020/06/22,1
2020/06/25,1
2020/06/26,1
2020/06/27,1.5
2020/06/28,1
2020/07/02,1
2020/07/03,1
2020/07/05,1.5
2020/07/09,0.5
2020/07/10,1.5
2020/07/11,1
2020/07/12,1
2020/07/15,1
2020/07/17,1.5
2020/07/19,1.5
2020/07/24,1.5
2020/07/25,1
2020/07/28,1
2020/07/30,1
2020/07/31,0.5
2020/08/01,1.2
2020/08/05,1
2020/08/06,1
2020/08/07,1
2020/08/08,0.5
2020/08/09,1
2020/08/10,1
2020/08/14,1.8
2020/08/15,1
2020/08/17,0.5
2020/08/19,0.5
2020/08/20,0.5
2020/08/21,1
2020/08/22,1.2
2020/08/23,1
2020/08/24,1
2020/08/27,0.5
2020/08/28,1
2020/08/29,1.2
2020/08/30,1.5
2020/09/03,1
2020/09/04,0.5
2020/09/05,1.5
2020/09/06,1
2020/09/07,1
2020/09/10,1
2020/09/11,1
2020/09/12,1.5
2020/09/13,1
2020/09/18,1.5
2020/09/19,1.5
2020/09/20,1
2020/09/25,1
2020/09/26,1
2020/09/28,0.5
2020/10/02,1
2020/10/03,1.5
2020/10/04,1
2020/10/07,1
2020/10/08,1
2020/10/09,3.5
2020/10/10,1
2020/10/11,1
2020/10/16,2
2020/10/17,1
2020/10/18,1.5
2020/10/19,1
2020/10/23,1
2020/10/24,1
2020/10/25,1
2020/10/27,1
2020/10/28,1
2020/10/30,2.5
2020/10/31,1
2020/11/01,1.5
2020/11/03,2
2020/11/06,1
2020/11/07,1
2020/11/09,1.5
2020/11/10,1
2020/11/11,1
2020/11/13,1
2020/11/14,1
2020/11/15,1
2020/11/20,2
2020/11/21,2
2020/11/22,2
2020/11/26,1.5
2020/11/27,1
2020/11/28,2
2020/11/29,0.5
2020/11/30,1
